price,bedrooms,bathrooms,condition,grade,sqft_living,sqft_lot,yr_built,waterfront
265000,3,1.5,3,6,1300,7183,1954,0
535000,2,2.5,3,9,3220,7214,1998,0
450000,3,1,4,6,1220,5464,1929,0
460500,4,2.5,3,8,2170,8728,1991,0
315000,4,1.75,3,7,2210,9240,1960,0
607500,4,2.5,3,8,2140,8882,1978,0
432000,2,1,4,7,1290,2069,1916,0
1.70E+06,3,4,5,10,2890,5350,1933,0
479000,4,2.5,3,8,2410,6139,2001,0
475000,5,2.75,3,9,3080,6600,2002,0
415000,3,1,3,7,1480,8146,1952,0
450000,2,1,4,6,1480,5000,1914,0
1.14E+06,3,2.5,4,8,3150,15542,1969,0
430000,5,3,3,7,2620,5623,2004,0
296000,3,1.75,5,7,1830,9000,1971,0
303000,4,2.25,3,7,1920,9669,1976,0
641000,4,2.5,3,8,2910,5305,2004,0
280000,3,2.25,3,7,1870,5739,1984,0
260750,3,2,3,7,1570,8276,1966,0
601000,4,2.5,3,8,2170,5518,2001,0
255000,3,1.5,4,6,1330,6604,1918,0
555000,4,2.75,4,8,2190,10164,1976,0
865000,3,1.5,4,8,2050,10827,1955,0
1.39E+06,4,2.5,4,9,3770,19530,1964,0
315000,3,2.25,2,7,1680,35093,1987,0
200000,2,1,3,7,1310,9812,1962,0
357000,3,1,3,7,1550,6898,1948,0
390000,2,1.5,3,8,1470,1885,2007,0
462000,5,1.75,4,7,2000,9750,1954,0
174500,2,1,3,7,1580,7500,1955,0
305000,2,1,3,6,1150,7376,1921,0
449000,5,1.75,4,8,1750,7800,1956,0
260000,3,2,3,6,850,5000,1951,0
751000,4,2.5,3,9,3200,6826,2004,0
370037,2,1,4,7,1130,6800,1948,0
229950,3,1.75,4,7,1610,8586,1988,0
349000,3,1.75,3,8,2010,8820,1978,0
348000,4,2.5,3,8,1900,2992,2003,0
1.22E+06,3,3.25,3,9,2040,6600,1905,0
510000,4,3,3,10,3568,18948,1993,0
265000,3,1.5,4,7,1440,7041,1981,0
1.25E+06,3,2.75,3,10,2820,5000,1974,0
937500,4,4,3,11,3420,871200,2003,0
485000,3,1.75,4,8,2590,8800,1971,0
489000,4,1,3,7,1220,5217,1951,0
400000,2,1,5,7,1190,5120,1952,0
638000,3,2.5,3,9,2540,4384,2005,0
440000,3,1.75,4,7,1870,8448,1968,0
305000,6,2,2,7,1900,8240,1964,0
649950,6,2,2,7,1900,8240,1964,0
680000,4,2.5,3,9,3210,6005,2005,0
629000,4,2.5,3,9,3060,21111,1996,0
555000,3,2.5,3,8,2160,7372,1988,0
669000,4,2.75,5,8,2810,35915,1976,0
272000,3,2.5,3,8,2150,7495,1994,0
270000,4,2.25,3,7,1770,11250,1965,0
215000,3,1,3,6,1230,8750,1964,0
690000,3,1.5,4,7,2590,9508,1947,0
256000,4,1.75,3,7,1800,6930,1950,0
255000,3,2.25,3,7,1520,7676,1981,0
550000,7,4,3,7,1420,1560,1970,0
410000,3,1,4,7,1280,5280,1957,0
410000,2,1,3,7,1890,4499,1912,0
259000,3,1.75,3,7,1570,4586,1986,0
292000,3,1,3,7,1610,13000,1955,0
1.65E+06,4,3.5,3,11,2340,11538,2003,0
518000,5,1,3,7,1590,5000,1929,0
485000,3,2.5,3,8,1760,3285,1992,0
259500,3,2,3,7,1660,35100,1989,0
354000,4,2.5,3,8,2420,6252,2003,0
999950,3,2.25,5,8,2680,19564,1966,0
464500,3,1.75,5,7,1350,10384,1959,0
300000,3,2.5,3,7,1890,4048,2005,0
1.08E+06,3,2.75,3,8,2490,9920,1967,0
309950,4,2.5,3,7,1780,6666,1989,0
315000,3,1,3,7,1340,3750,1909,0
499950,3,1,3,7,2010,5580,1908,0
780000,4,2,3,8,2050,3505,1953,0
885000,3,3.25,4,8,3690,15000,1976,0
500000,2,1,4,7,1770,4200,1906,0
329000,3,2,3,8,1790,6459,1989,0
246000,4,1.75,4,7,1720,7700,1963,0
405000,3,1.5,4,7,1510,10005,1960,0
349000,4,1.75,5,7,1560,7800,1981,0
374950,4,2.5,3,8,2300,7902,1992,0
306000,3,2,3,7,1870,9104,1969,0
416000,4,1.75,4,7,1520,8400,1961,0
560000,3,2.5,4,8,2450,12177,1989,0
260000,3,1.5,2,7,1990,15000,1948,0
306500,3,2.25,4,8,2080,60513,1978,0
299950,3,1.75,4,7,1520,8010,1968,0
265500,3,2.5,3,8,2410,8850,1990,0
219000,3,1.5,3,7,1200,9405,1986,0
365000,3,1.75,3,8,1840,11694,1977,0
499000,3,2,3,7,1890,18276,1959,0
366000,3,1.75,3,7,1460,7910,1967,0
514950,3,2.25,3,8,1330,2183,2014,0
875000,4,2.75,3,10,3750,11634,1999,0
831000,3,2.25,5,8,2240,8800,1957,0
689900,4,3.25,3,9,3030,6546,2003,0
315000,3,2.5,3,7,2010,7983,1994,0
355000,0,0,3,8,2520,8050,1990,0
336500,3,1,3,7,2020,7920,1963,0
1.10E+06,3,2.75,5,8,1920,3600,1926,0
375000,6,2,4,7,2090,8626,1959,0
289275,3,2,3,9,1460,13648,1985,0
455000,4,3.5,4,8,1660,7800,2002,0
505000,3,1.75,3,8,2790,9775,1975,0
450000,3,1,4,7,1340,4255,1919,0
567500,3,2.5,3,8,2580,6983,2001,0
265000,3,1.5,4,7,1580,8505,1955,0
340000,3,2,3,8,1640,15000,2001,0
375000,3,2,5,6,1730,5000,1939,0
920000,6,3,3,8,1420,4218,1970,0
850000,4,2.25,4,9,2380,11643,1972,0
202000,3,1,5,7,1230,9750,1969,0
725000,4,3,3,9,3100,13020,1984,0
900000,3,3.25,3,10,3590,10750,1991,0
680200,2,1.5,3,8,2060,6000,1951,0
216500,3,1,4,6,1280,8160,1918,0
325000,3,1.5,5,7,1510,7560,1966,0
675000,3,2.5,3,9,2390,4134,2004,0
435000,2,0.75,3,4,3020,10625,1936,0
263500,3,1.75,4,7,1550,10080,1977,0
550000,4,2.25,3,8,2670,35657,1978,0
875000,3,2.5,4,9,2250,6200,1995,0
246600,4,1,5,7,1120,8400,1966,0
337000,3,2.25,3,8,1490,1399,2006,0
240000,3,1.75,3,7,1530,7500,1988,0
490000,3,1.75,4,8,2660,10800,1984,0
510000,5,2.5,4,7,2460,46431,1975,0
305000,3,1,3,7,1480,7404,1971,0
350000,3,2.5,3,7,1970,2952,2003,0
284200,3,1.75,3,7,2510,6618,1959,0
357000,4,2.5,5,7,1610,6147,1995,0
854000,4,2.75,3,10,3150,35880,1986,0
1.18E+06,4,2.5,3,10,2870,49658,1999,0
1.00E+06,3,2.25,4,8,2200,14284,1963,0
616500,4,2.25,3,8,1880,3000,1909,0
750000,4,2.75,5,7,1690,5000,1911,0
650000,6,4.5,3,8,2080,9216,1979,0
275000,4,2.25,4,8,2190,10050,1962,0
540000,4,1.75,4,7,1660,4280,1918,0
225000,3,1,4,6,1240,10639,1961,0
845000,4,2.5,3,10,2740,8729,1991,0
490000,3,2.25,5,6,1220,7740,1923,0
753000,4,2.5,3,9,2930,4800,2005,0
475000,3,1.75,3,7,1610,7210,1972,0
124000,1,0.75,3,6,1560,8603,1949,0
224000,1,0.75,3,6,1560,8603,1949,0
485000,2,1,4,7,1470,3800,1916,0
230000,4,1.75,4,6,1270,6600,1944,0
372000,4,2.75,3,7,1480,10125,1980,0
306000,4,2.5,4,7,1760,7040,1990,0
905000,4,3.5,3,9,1810,4545,2008,0
440000,4,1,3,7,1320,6678,1950,0
280000,3,1.75,4,7,1630,10001,1977,0
435000,3,2.5,3,7,2840,43676,1999,0
425000,3,2.5,3,8,1770,4500,1990,0
204950,2,0.75,3,7,1550,10700,1956,0
670000,2,1.75,4,7,2530,9000,1959,0
475000,2,1,3,7,1370,3850,1921,0
352000,5,2.5,3,7,1600,8246,1964,0
575000,4,1.75,4,7,2270,8800,1961,0
1.73E+06,4,3.5,5,10,4240,18650,1965,0
491000,3,2,3,8,2440,6664,1950,0
750000,4,2.5,3,9,3100,5587,2004,0
830000,4,2.5,3,8,2090,10599,1978,0
1.14E+06,6,3.75,3,10,3860,12800,2005,0
137124,3,1,4,6,1100,29019,1970,0
225000,4,1,3,6,840,3030,1907,0
732600,4,2.5,4,7,2130,7560,1963,0
818000,4,2.25,4,8,2460,9126,1984,0
431000,3,2.25,4,9,2720,14388,1978,0
304000,2,2.25,3,7,1330,1206,1996,0
650000,5,2,3,7,1230,2545,1908,0
450000,2,2,4,8,1750,6305,1977,0
269000,4,1,3,7,1610,8401,1958,0
875000,3,1,3,7,2390,13656,1953,0
890000,4,2.25,4,8,2930,9850,1977,0
565000,4,2.5,3,8,2140,8780,1986,0
448175,2,2,4,8,1370,1339,2006,0
235000,0,0,3,7,1060,7200,1996,0
680000,5,3,3,9,2970,6588,2000,0
629000,3,1.75,4,8,1970,18893,1970,1
494000,3,3.5,3,8,1610,1486,2000,0
1.10E+06,4,3,4,9,2110,5500,1926,0
450000,5,2.5,3,7,1940,8360,1969,0
330000,3,1.75,4,8,1940,11050,1969,0
960000,4,2.5,4,10,3110,11586,1984,0
360000,4,2.5,3,9,2590,7801,1990,0
378000,3,2.5,3,8,2150,5450,2004,0
499950,3,1.75,4,7,1550,1755,1941,0
450000,3,2.5,4,7,2310,8803,1986,0
523500,2,2,4,7,1520,5969,1950,0
600000,3,2.5,3,9,2520,37277,1986,0
290000,3,2.5,3,8,2190,4620,2002,0
176000,3,3.25,3,7,1670,6203,1986,0
885000,3,2,5,7,2440,4000,1904,0
483000,2,1.75,3,7,1800,4080,1906,0
240000,3,1,4,7,1650,7290,1978,0
720000,4,2.25,4,8,2240,5200,1957,0
311000,4,2.5,3,7,1990,4092,2001,0
332500,3,2,3,7,2440,6900,1950,0
164950,3,1.75,3,7,1250,13330,1956,0
371000,3,1.75,3,7,1250,13330,1956,0
264500,3,1.75,3,7,1650,8680,1976,0
1.74E+06,4,2.25,4,9,4510,9248,1937,0
503000,2,1,4,6,1750,4280,1921,0
738000,4,2.5,3,9,1880,5739,2000,0
393000,2,1,4,7,1260,4000,1925,0
280000,2,1,4,7,1730,45528,1992,0
260000,4,2.5,3,8,2580,9680,1964,0
505000,2,1,3,7,1940,5800,1915,0
241000,3,1.5,4,7,1900,7500,1976,0
530000,3,1.75,3,7,2040,9900,1975,0
713000,1,1,4,8,1420,4000,1910,0
487000,3,1.75,3,7,1680,9825,1944,0
128000,2,1,3,6,980,5200,1969,0
210500,3,1,3,7,2040,10660,1960,0
420000,3,2.5,5,7,1770,7210,1968,0
679000,3,2.5,4,8,1690,4952,1930,0
784950,4,2.75,3,9,2880,4227,2014,0
352000,4,2.5,3,9,2650,6200,1998,0
386000,3,1.5,3,7,1360,1488,2004,0
335000,3,1.75,3,7,1540,7213,1994,0
472500,3,2,3,7,2450,50094,1982,0
599950,5,2.25,3,8,2220,13181,1976,0
963990,4,3.25,3,9,3830,6507,2014,0
735000,3,2,5,8,2540,6600,1925,0
858450,3,4.25,3,10,3230,7189,1998,0
665000,5,2.75,4,7,2460,4000,1914,0
290000,3,2.5,4,7,2000,7414,1993,0
250000,2,1,3,7,980,6000,1925,0
192500,3,1.75,3,7,1690,7405,1986,0
350000,4,2,4,8,1950,10370,1957,0
518000,4,2.5,3,8,2590,9910,2003,0
563000,4,1,5,7,1040,3600,1911,0
375000,4,3,3,7,2420,9135,2003,0
400000,3,2.5,3,8,1430,1530,2002,0
240000,5,1.75,3,7,1990,16000,1957,0
317500,2,1,3,6,1940,4300,1902,0
1.32E+06,5,4,5,10,3720,37034,1982,0
234000,3,1,3,6,1990,109335,1921,0
645000,3,2.5,4,9,2540,14300,1975,0
649000,2,1,3,7,1860,5500,1908,0
605000,4,2.5,3,8,2580,3980,2004,0
337900,3,3.5,3,7,1500,1445,1999,0
535000,3,2.75,3,8,1880,3600,1906,0
325000,4,1,3,7,1540,6095,1957,0
429950,4,2.25,3,8,1680,10701,1967,0
775000,3,2.5,3,9,3270,35001,1989,0
650000,2,1,3,7,2460,4800,1965,0
1.20E+06,4,2.25,5,8,2740,15000,1967,0
275000,2,1,3,5,2200,11550,1935,0
575000,4,3.5,3,9,2740,17219,1997,0
540000,3,2.5,5,7,2170,15551,1959,0
640000,3,1.75,5,7,1360,4725,1917,0
275000,3,1.5,4,7,1670,9125,1967,0
672800,4,2.5,3,9,2760,8603,1997,0
495000,4,2.25,4,7,1460,9437,1956,0
820000,3,2.5,3,10,3810,35181,1995,0
475000,4,2.75,5,7,2080,15700,1952,0
1.28E+06,4,2,4,10,2810,8087,1970,0
380000,3,1,3,7,1160,9650,1967,0
397500,3,2,4,8,2580,8225,1987,0
352000,5,2.5,3,7,2210,7040,1978,0
893880,6,2.5,5,8,2070,8900,1967,0
635000,5,3.25,3,8,1720,23100,1986,0
420000,3,2.25,3,7,1650,8165,1977,0
503000,3,2,4,7,1710,5000,1987,0
689000,2,1.75,4,7,2560,9750,1953,0
749500,4,2.75,4,7,1420,4000,1922,0
1.15E+06,6,3.75,3,9,2980,43357,1984,0
563500,4,2.5,3,8,2810,10235,2001,0
480000,4,3,3,8,2380,9609,1981,0
374950,4,3,3,9,2540,8800,1977,0
308950,3,2.5,3,7,1760,6110,1995,0
445000,4,2.75,4,7,1240,7000,1958,0
237200,3,1.5,4,7,1220,9472,1968,0
453500,3,1.75,5,7,1050,7210,1953,0
616500,3,2,5,7,1620,4549,1954,0
1.25E+06,5,5,3,10,3030,12601,2000,0
396000,1,1,4,5,1390,5150,1954,0
210000,3,1,3,6,1050,8177,1949,0
539000,2,1.75,3,7,1370,5175,1919,0
605000,3,2.5,3,8,2740,15681,1979,0
437500,3,2,5,6,1500,4800,1948,0
215000,3,1.5,3,7,1790,13905,1952,0
440000,4,2.5,3,7,2410,4025,2000,0
525000,3,1,3,7,2000,10000,1939,0
319900,3,1.5,3,7,1200,15625,1985,0
335000,3,1,3,7,1120,9705,1977,0
485000,3,2.25,3,9,2510,38487,1986,0
359999,4,2.25,4,8,2570,7700,1976,0
799000,5,2.75,4,8,1700,15375,1959,0
280000,3,2.25,3,7,1720,9583,1977,0
1.05E+06,4,2.75,3,8,1970,3484,1927,0
290000,1,2,3,6,1030,4800,1910,0
235000,2,2.25,3,7,1620,3167,1995,0
495000,3,1.75,4,7,1000,3193,1925,0
290000,3,2.25,3,8,2180,7344,1980,0
230000,4,1.5,4,7,1390,9600,1969,0
234000,3,1.75,4,7,1800,8800,1968,0
597400,4,2.5,3,7,2280,4500,2001,0
370000,4,2.5,4,7,1820,17600,1966,0
755000,4,2.5,3,9,2890,9025,1993,0
342000,3,2.5,3,7,3040,5702,1999,0
497000,2,1,3,7,960,4800,1918,0
835000,3,1,5,8,1880,19602,1959,0
730000,4,2.75,3,9,2920,4505,1999,0
655000,3,1,3,7,2410,4200,1939,0
205000,3,2.5,3,8,1580,3601,1993,0
632750,4,2,3,7,1950,4800,1918,0
330000,5,3,3,7,2100,7959,2013,0
527500,5,2.25,4,7,2020,8250,1961,0
716500,4,2.5,3,9,3100,5929,2002,0
388500,4,2.5,3,7,2060,5395,2006,0
530000,3,1.75,4,7,1880,7770,1967,0
419000,3,2.5,3,8,2610,4770,2002,0
385000,3,1.75,4,7,1200,7500,1978,0
655000,4,2.5,3,8,3110,5058,2003,0
1.70E+06,4,2.75,5,9,3000,5000,1924,0
279000,2,1,5,7,1930,12139,1904,0
262000,3,1.5,4,7,1700,9628,1962,0
533000,4,1,3,7,1320,4750,1919,0
640000,3,1.75,3,8,1880,7750,1950,0
285000,3,2.25,3,7,1820,35166,1987,0
458400,4,2.5,3,8,1910,7750,1921,0
620000,5,3.25,5,7,2200,7761,1960,0
465000,3,1.5,4,6,2370,9520,1956,0
690000,4,3.75,4,8,2350,8020,1985,0
462500,3,2.25,3,7,2350,51400,1977,0
369950,4,2.5,3,8,2210,8705,1994,0
124500,2,1,4,5,1100,7300,1954,0
950000,4,2.25,3,9,2370,11907,1965,0
418000,4,1.5,3,7,1350,7800,1965,0
160000,3,1,4,6,1060,4697,1927,0
457000,4,2.5,3,8,2280,10800,1964,0
530000,2,1.75,5,6,1220,7680,1948,0
385000,3,1,4,7,1540,7400,1956,0
491000,3,1.75,4,7,1440,7800,1958,0
521000,4,2.25,4,8,1920,7210,1967,0
255000,3,1,5,7,1140,8112,1967,0
292050,5,3,3,7,2210,10800,2003,0
326000,6,3,4,7,1540,13022,1966,0
300000,2,1,4,6,930,7200,1941,0
291600,3,1.75,3,7,1940,7480,1979,0
435000,5,1.5,3,7,1560,12960,1967,0
465000,3,2.5,3,8,1390,1321,2005,0
200000,3,2.25,5,7,1260,7556,1913,0
238000,3,1.5,4,7,1650,6132,1959,0
455000,4,2.5,4,7,1550,8610,1956,0
230000,6,3,3,7,2260,7344,1980,0
808000,4,2.25,5,8,1990,3860,1928,0
578500,3,1,3,7,2290,5700,1916,0
390000,3,2,3,7,1484,4320,2003,0
517500,3,2.5,3,8,1800,4659,1989,0
755000,4,2.75,3,9,2110,4000,1912,0
579500,3,1.75,4,7,1250,4120,1925,0
649950,3,2.75,3,9,1520,4800,2014,0
228000,4,1.75,3,7,1880,6120,1965,0
665000,4,1.75,5,7,1850,3680,1926,0
689000,4,2.5,3,9,2180,9000,1999,0
560000,4,2.5,3,8,2360,10345,1977,0
529000,3,1,3,7,1780,5900,1944,0
375000,5,2.5,5,8,1980,11730,1970,0
325000,4,2.75,4,6,1460,9240,1949,0
583000,4,2.5,3,10,2830,10519,1990,0
330000,2,1,3,6,2350,10102,1932,0
262000,3,2.5,3,7,1670,9168,1995,0
555000,4,2.5,3,8,2770,6658,2004,0
585000,2,1,3,7,1410,3500,1951,0
425590,3,2.75,3,8,1410,2335,2008,0
235000,2,1,4,6,1510,4840,1947,0
362362,2,1,3,6,960,4000,1909,0
252000,3,2,3,7,1420,7500,1997,0
439000,4,2.5,3,9,2890,9121,1992,0
465000,4,2.25,4,9,2590,10810,1988,0
249900,4,2,3,7,1500,7334,1983,0
665000,2,2.5,5,8,2260,5000,1926,0
370000,3,1.75,3,7,1990,7908,1972,0
620000,2,1,3,7,1750,4000,1929,0
375000,3,1,4,8,1460,7679,1937,0
552625,4,2,5,8,1830,8169,1957,0
315500,3,1,4,7,1520,10500,1966,0
620000,2,1.75,4,8,2390,7801,1983,0
510000,4,2.5,4,8,1850,9220,1959,0
652500,4,2.5,3,9,2560,36280,1987,0
574000,4,2.5,3,8,2570,29761,1998,0
430000,3,2.5,3,9,3010,7231,2010,0
390000,3,2,5,7,1120,8008,1947,0
466500,3,1,3,7,1430,3840,1945,0
315000,2,2.25,3,7,1360,3088,1984,0
220000,4,1.5,3,7,1240,9592,1971,0
325000,3,1.75,4,7,1840,14541,1978,0
365000,3,1,3,7,1450,8433,1953,0
356000,3,3.5,3,9,2400,7776,1980,0
380000,4,1.75,3,8,1650,7872,1950,0
579000,4,2.25,4,8,1950,8750,1983,0
682000,2,1,3,7,1680,5000,1943,0
499000,3,1.75,4,7,1820,9750,1968,0
333760,3,1,3,7,1300,7700,1968,0
745000,4,2.5,3,11,3270,18843,1994,0
380000,3,1.75,5,7,1230,10868,1968,0
435000,3,3,3,8,1440,1350,2005,0
520000,3,2.75,3,7,1880,4080,1919,0
965000,4,2.5,4,10,3780,36562,1988,0
270000,3,2.25,4,7,1540,9000,1959,0
1.10E+06,5,2.75,4,8,2100,4564,1916,0
577500,3,1.75,4,8,2250,13286,1964,0
650000,3,1.75,3,7,1110,5000,1911,0
1.23E+06,4,2.5,4,11,3130,12120,1986,0
1.90E+06,5,4.25,4,11,4480,16471,1980,0
475000,2,2,3,7,1490,4308,1983,0
200000,3,1,4,7,1180,8713,1970,0
397000,4,2.5,3,8,2320,9714,1997,0
383610,3,2,3,7,2110,8536,1989,0
275000,4,2.5,3,7,1610,7298,1999,0
840000,3,2,3,8,1730,8018,1910,0
365000,4,2.5,3,8,2120,8395,1985,0
362000,3,2.75,3,8,1420,955,2004,0
350000,3,1.75,3,7,1790,5793,1956,0
200000,2,1.75,3,7,1320,13052,1980,0
299000,4,2.5,4,8,1910,7630,1979,0
555000,4,1.5,3,8,2930,10074,1966,0
1.33E+06,3,2.25,4,10,2960,8840,1953,0
896000,5,2.75,4,8,2760,16988,1960,0
550000,2,1.75,3,8,1820,6174,1950,0
324500,2,1,3,7,1820,7800,1986,0
312500,3,1,4,7,1170,7350,1960,0
485000,4,3.25,4,7,1460,16661,1990,0
511000,2,1,4,7,1250,5413,1923,0
139500,2,1.5,3,7,1660,2243,1983,0
464000,4,2.5,4,8,2350,7334,1989,0
255000,3,1.75,3,7,1690,7920,1978,0
679975,4,2.5,3,8,3400,6163,2004,0
624800,3,2,4,8,2820,13813,1964,0
920000,3,2.75,3,9,3410,212137,1983,0
1.37E+06,3,2.5,4,9,2730,6000,1928,0
510000,3,1.5,4,8,2380,10125,1964,0
289659,4,2.25,4,7,1720,7200,1984,0
585000,4,2.5,3,8,2550,6250,1999,0
555000,5,3,3,8,3740,7182,2004,0
940000,4,2.75,4,8,2640,11502,1964,0
460000,3,2,4,7,1600,7200,1979,0
319000,3,2.5,4,7,2100,7749,1978,0
280000,3,2.5,3,7,1760,1916,2005,0
250000,3,1,4,5,1280,7055,1917,0
749950,4,2.5,3,9,2260,8515,1990,0
458000,5,2.5,3,8,2560,18773,1957,0
465000,3,2.5,3,8,2460,5348,2000,0
580000,3,1.75,3,8,1450,4599,1977,0
700000,4,2.5,3,10,3080,39351,1994,0
350000,4,2.5,3,8,2441,7220,2007,0
456000,4,1,3,7,1700,7333,1977,0
290000,3,2,3,7,1840,12826,1983,0
475000,4,2.75,3,7,2650,6620,1980,0
285000,3,2.5,3,7,1980,4000,2005,0
309000,3,1,3,7,1340,6650,1962,0
860000,4,2,3,9,3180,32417,2000,0
219000,3,2.25,3,8,1880,8991,1979,0
546500,3,2.5,3,8,1890,7546,1990,0
338000,2,1,4,7,1410,5808,1919,0
505000,2,1,3,7,1360,7653,1942,0
340000,4,1.75,4,7,1800,15092,1979,0
678000,3,2.25,3,9,2770,10570,1990,0
800000,3,1.75,4,8,2630,10625,1969,0
112000,1,1,3,6,1210,5760,1963,0
252000,3,1.75,4,6,1560,12376,1925,0
335000,4,2.75,4,7,1820,7766,1979,0
610000,3,2,3,8,2140,9380,1955,0
245000,3,2,3,7,1740,6790,1979,0
493500,3,1.75,3,8,2210,13959,1972,0
596500,4,2.25,3,8,1880,8939,1986,0
245000,3,2,5,6,1680,5850,1907,0
333500,3,1.75,4,7,1750,7260,1977,0
373000,3,1,5,7,1540,7500,1976,0
759900,4,2.5,3,8,3000,4587,2008,0
317000,3,2.25,3,7,1358,1196,2007,0
670000,3,1.5,5,7,1320,4080,1914,0
985000,2,2.5,3,7,1870,12396,1990,1
310000,3,1.5,4,6,1560,6372,1983,0
750000,4,2.5,3,9,3020,10873,1997,0
408000,3,2,3,7,1070,3549,1987,0
900000,5,3.75,3,10,3600,9361,1998,0
460000,4,2.25,3,8,1730,18525,1957,0
339000,4,2.5,4,7,1190,6000,1952,0
660000,3,2,3,7,1260,4000,1909,0
449950,4,3,3,9,2810,10783,1990,0
235000,3,1,3,7,1210,6000,1930,0
769000,5,2.25,4,9,2820,13138,1964,0
428000,2,2,3,8,1440,3900,2003,0
445000,3,2.25,3,8,2180,11223,1984,0
462000,4,2.5,3,7,1760,7350,1974,0
775000,3,1,4,7,2280,5160,1916,0
605000,4,1.75,4,8,2050,9750,1967,0
193500,2,1,4,7,950,25510,1946,0
389950,4,2.5,3,9,3000,8060,1991,0
790000,4,3.5,3,10,3660,6846,2006,0
442000,2,1,4,7,1450,5000,1918,0
890000,4,2.25,3,8,2300,13500,1974,0
235000,3,1,4,7,990,8000,1958,0
495000,4,1.75,3,8,1850,6380,1959,0
600000,4,2.5,3,10,2170,65843,2007,0
1.40E+06,3,2,3,10,2580,5500,1937,0
251000,3,2,4,7,1300,7500,1967,0
471000,4,2.25,4,8,2870,145490,1978,0
597000,4,2.5,3,8,2340,46661,1995,0
804000,5,3.5,3,9,2520,9773,1985,0
357000,3,1.75,3,7,2180,19553,1972,0
419990,3,2.5,3,8,1540,1689,2014,0
725000,4,2.5,4,10,2990,35416,1987,0
275000,3,2.5,3,7,2720,5733,2003,0
445000,3,2.25,3,7,1630,14405,1984,0
510000,3,2.5,3,9,2480,16650,1995,0
330000,4,1,3,7,1540,10283,1955,0
270000,3,1,5,6,1050,9100,1942,0
495000,4,2,4,7,1180,6120,1941,0
225000,4,1.75,3,7,1420,10300,1950,0
716528,3,1.5,4,7,1750,5400,1952,0
260000,3,2.5,4,7,1520,6000,1991,0
471000,4,2.5,3,8,2430,8175,1998,0
690000,5,3.5,3,8,2080,4900,1919,0
548000,5,1.5,3,7,1460,7194,1937,0
505000,3,1,4,7,1580,5376,1928,0
325000,3,1,3,7,1220,10500,1966,0
682000,4,2.25,4,8,2410,35378,1980,0
605000,3,2.25,3,8,2240,9357,1985,0
276200,2,1.75,4,8,1370,4686,1975,0
530000,3,1,3,7,1220,3030,1906,0
245000,3,3,3,7,1670,9600,1988,0
654950,4,2.5,3,9,2890,42421,1987,0
221900,2,1,3,6,1860,10124,1939,0
466000,4,2,4,8,1930,5250,1926,0
383150,3,2,3,8,2570,6497,2003,0
657100,4,1,3,7,1810,4240,1924,0
539000,3,2,3,8,2290,51400,1988,0
400000,6,3,4,8,2330,15360,1977,0
215000,4,2.5,5,6,1160,7685,1931,0
489000,2,1,4,7,1450,4015,1927,0
649000,4,2.5,3,10,3080,9810,1994,0
700000,4,1.75,4,8,2310,10800,1953,0
268500,2,1,4,6,1470,8424,1953,0
515000,3,2.5,3,7,2106,5618,1996,0
685000,4,2,3,9,2650,9900,1978,0
305000,2,1.5,3,7,1320,2742,2006,0
950000,4,2,3,8,2910,5000,1926,0
292500,4,2.5,3,7,1834,4604,2006,0
270000,4,1.75,5,7,2260,8581,1956,0
450000,4,1.75,5,7,2260,8581,1956,0
535000,4,1,3,7,1600,6470,1920,0
550000,3,2.5,3,8,1910,3075,2000,0
457500,3,2.25,3,8,2210,4000,1996,0
136500,3,1.5,3,6,1200,8580,1962,0
224097,3,1.5,3,6,1200,8580,1962,0
254000,3,2.5,3,7,1360,10608,1994,0
335000,4,2.25,3,7,1830,13800,1963,0
594950,5,2.5,3,9,3360,7242,2012,0
350000,3,1.75,3,8,1570,16817,1983,0
169950,3,1,3,7,1220,9894,1970,0
432500,3,2.5,3,8,2080,9600,1979,0
440000,2,1.75,3,7,1350,4013,1948,0
233703,3,2.25,3,7,1510,3994,1985,0
310000,3,1.5,3,7,1150,3592,1988,0
735000,3,2.5,3,10,2870,6631,1998,0
730000,4,2.75,3,10,2560,8315,2014,0
257000,3,1.75,3,7,980,6000,1961,0
485000,2,2.25,3,8,1330,1300,2004,0
899000,4,2.25,3,8,3280,8843,1959,0
279000,3,1,3,7,1560,8160,1952,0
225000,4,2,4,7,1640,7245,1974,0
1.36E+06,3,1.5,5,8,2280,5947,1913,0
355000,3,2.5,3,7,1590,3702,2000,0
382500,4,1.75,4,7,2080,8000,1967,0
324360,3,2.5,4,8,1930,9202,1992,0
315000,3,1.75,3,8,2320,8500,1966,0
426000,2,1,3,7,1870,8649,1951,0
395000,5,2.5,3,8,2610,6306,2003,0
212644,3,1,5,5,1330,9650,1922,0
510000,3,3,5,8,2100,7650,1947,0
85000,2,1,3,6,1160,7680,1939,0
235000,2,1,3,6,1160,7680,1939,0
295000,4,2.5,3,8,2030,5784,2001,0
720001,3,2.5,4,7,1740,4275,1910,0
313950,3,1,4,6,1510,5712,1940,0
415000,3,1,4,6,1510,5712,1940,0
305000,3,1.75,3,8,2010,9271,1981,0
625000,3,1.5,3,8,1540,3976,1906,0
490000,3,1,4,7,1530,8208,1961,0
269950,3,2,4,8,1490,8641,1987,0
2.70E+06,5,4,3,8,2660,27295,1949,1
829000,4,3,5,9,1440,3750,1900,0
